COD_MUNICIPIO;MUNICIPIO;UG;;
31262;Zabalza/Zabaltza;99458;;
31263;Zubieta;99468;;
31264;Zugarramurdi;31264;;
31265;Zúñiga;99463;;
31901;Barañain;99458;;
31902;Berrioplano/Berriobeiti;99458;;
31903;Berriozar;99458;;
31904;Irurtzun;99461;;
31905;Beriáin;99458;;
31906;Orkoien;99458;;
31907;Zizur Mayor/Zizur Nagusia;99458;;
31908;Lekunberri;31908;;
32001;Allariz;32001;;
32002;Amoeiro;99203;;
32003;Arnoia, A;99204;;
32004;Avión;99203;;
32005;Baltar;99203;;
32006;Bande;99203;;
32007;Baños de Molgas;32007;;
32008;Barbadás;32008;;
32009;Barco de Valdeorras, O;32009;;
32010;Beade;99204;;
32011;Beariz;99203;;
32012;Blancos, Os;99203;;
32013;Boborás;99203;;
32014;Bola, A;99203;;
32015;Bolo, O;99203;;
32016;Calvos de Randín;99203;;
32017;Carballeda de Valdeorras;99203;;
32018;Carballeda de Avia;32018;;
32019;Carballiño, O;99203;;
32020;Cartelle;32020;;
32021;Castrelo do Val;99203;;
32022;Castrelo de Miño;99203;;
32023;Castro Caldelas;99203;;
32024;Celanova;32024;;
32025;Cenlle;99204;;
32026;Coles;99203;;
32027;Cortegada;99204;;
32028;Cualedro;99203;;
32029;Chandrexa de Queixa;99203;;
32030;Entrimo;99203;;
32031;Esgos;32031;;
32032;Xinzo de Limia;99203;;
32033;Gomesende;32033;;
32034;Gudiña, A;99203;;
32035;Irixo, O;99203;;
32036;Xunqueira de Ambía;32036;;
32037;Xunqueira de Espadanedo;32037;;
32038;Larouco;99203;;
32039;Laza;99203;;
32040;Leiro;99204;;
32041;Lobeira;99203;;
32042;Lobios;99203;;
32043;Maceda;32043;;
32044;Manzaneda;99203;;
32045;Maside;99203;;
32046;Melón;99203;;
32047;Merca, A;32047;;
32048;Mezquita, A;99203;;
32049;Montederramo;99203;;
32050;Monterrei;99203;;
32051;Muíños;99203;;
32052;Nogueira de Ramuín;32052;;
32053;Oímbra;99203;;
32054;Ourense;32054;;
32055;Paderne de Allariz;32055;;
32056;Padrenda;99203;;
32057;Parada de Sil;32057;;
32058;Pereiro de Aguiar, O;99203;;
32059;Peroxa, A;99203;;
32060;Petín;99203;;
32061;Piñor;32061;;
32062;Porqueira;99203;;
32063;Pobra de Trives, A;99203;;
32064;Pontedeva;32064;;
32065;Punxín;99203;;
32066;Quintela de Leirado;32066;;
32067;Rairiz de Veiga;99203;;
32068;Ramirás;32068;;
32069;Ribadavia;99203;;
32070;San Xoán de Río;99203;;
32071;Riós;99203;;
32072;Rúa, A;99203;;
32073;Rubiá;99203;;
32074;San Amaro;99203;;
32075;San Cibrao das Viñas;99203;;
32076;San Cristovo de Cea;99203;;
32077;Sandiás;99203;;
32078;Sarreaus;99203;;
32079;Taboadela;32079;;
32080;Teixeira, A;99203;;
32081;Toén;99203;;
32082;Trasmiras;99203;;
32083;Veiga, A;99203;;
32084;Verea;32084;;
32085;Verín;32085;;
32086;Viana do Bolo;99203;;
32087;Vilamarín;99203;;
32088;Vilamartín de Valdeorras;99203;;
32089;Vilar de Barrio;99203;;
32090;Vilar de Santos;32090;;
32091;Vilardevós;99203;;
32092;Vilariño de Conso;99203;;
33001;Allande;33001;;
33002;Aller;33002;;
33003;Amieva;33003;;
33004;Avilés;33004;;
33005;Belmonte de Miranda;33005;;
33006;Bimenes;33006;;
33007;Boal;33007;;
33008;Cabrales;33008;;
33009;Cabranes;33009;;
33010;Candamo;33010;;
33011;Cangas del Narcea;33011;;
33012;Cangas de Onís;33012;;
33013;Caravia;33013;;
33014;Carreño;33014;;
33015;Caso;33015;;
33016;Castrillón;33016;;
33017;Castropol;33017;;
33018;Coaña;33018;;
33019;Colunga;33019;;
33020;Corvera de Asturias;33020;;
33021;Cudillero;33021;;
33022;Degaña;33022;;
33023;Franco, El;33023;;
33024;Gijón;33024;;
33025;Gozón;33025;;
33026;Grado;33026;;
33027;Grandas de Salime;33027;;
33028;Ibias;33028;;
33029;Illano;33029;;
33030;Illas;33030;;
33031;Langreo;33031;;
33032;Laviana;33032;;
33033;Lena;33033;;
33034;Valdés;33034;;
33035;Llanera;33035;;
33036;Llanes;33036;;
33037;Mieres;33037;;
33038;Morcín;33038;;
33039;Muros de Nalón;33039;;
33040;Nava;33040;;
33041;Navia;33041;;
33042;Noreña;33042;;
33043;Onís;33043;;
33044;Oviedo;33044;;
33045;Parres;33045;;
33046;Peñamellera Alta;33046;;
33047;Peñamellera Baja;33047;;
33048;Pesoz;33048;;
33049;Piloña;33049;;
33050;Ponga;33050;;
33051;Pravia;33051;;
33052;Proaza;33052;;
33053;Quirós;33053;;
33054;Regueras, Las;33054;;
33055;Ribadedeva;33055;;
33056;Ribadesella;33056;;
33057;Ribera de Arriba;33057;;
33058;Riosa;33058;;
33059;Salas;33059;;
33060;San Martín del Rey Aurelio;33060;;
33061;San Martín de Oscos;33061;;
33062;Santa Eulalia de Oscos;33062;;
33063;San Tirso de Abres;33063;;
33064;Santo Adriano;33064;;
33065;Sariego;33065;;
33066;Siero;33066;;
33067;Sobrescobio;33067;;
33068;Somiedo;33068;;
33069;Soto del Barco;33069;;
33070;Tapia de Casariego;33070;;
33071;Taramundi;33071;;
33072;Teverga;33072;;
33073;Tineo;33073;;
33074;Vegadeo;33074;;
33075;Villanueva de Oscos;33075;;
33076;Villaviciosa;33076;;
33077;Villayón;33077;;
33078;Yernes y Tameza;33078;;
34001;Abarca de Campos;99446;;
34003;Abia de las Torres;99446;;
34004;Aguilar de Campoo;99446;;
34005;Alar del Rey;99446;;
34006;Alba de Cerrato;99447;;
34009;Amayuelas de Arriba;99446;;
34010;Ampudia;99446;;
34011;Amusco;99446;;
34012;Antigüedad;99447;;
34015;Arconada;99446;;
34017;Astudillo;99446;;
34018;Autilla del Pino;99446;;
34019;Autillo de Campos;99446;;
34020;Ayuela;99446;;
34022;Baltanás;99447;;
34023;Venta de Baños;99446;;
34024;Baquerín de Campos;99446;;
34025;Bárcena de Campos;99446;;
34027;Barruelo de Santullán;99446;;
34028;Báscones de Ojeda;99446;;
34029;Becerril de Campos;99446;;
34031;Belmonte de Campos;99446;;
34032;Berzosilla;99446;;
34033;Boada de Campos;99446;;
34034;Boadilla del Camino;99446;;
34035;Boadilla de Rioseco;99446;;
34036;Brañosera;99446;;
34037;Buenavista de Valdavia;99446;;
34038;Bustillo de la Vega;99446;;
34039;Bustillo del Páramo de Carrión;99446;;
34041;Calahorra de Boedo;99446;;
34042;Calzada de los Molinos;99446;;
34045;Capillas;99446;;
34046;Cardeñosa de Volpejera;99446;;
34047;Carrión de los Condes;99446;;
34048;Castil de Vela;99446;;
34049;Castrejón de la Peña;99446;;
34050;Castrillo de Don Juan;99446;;
34051;Castrillo de Onielo;99447;;
34052;Castrillo de Villavega;99446;;
34053;Castromocho;99446;;
34055;Cervatos de la Cueza;99446;;
34056;Cervera de Pisuerga;99446;;
34057;Cevico de la Torre;99446;;
34058;Cevico Navero;99447;;
34059;Cisneros;99446;;
34060;Cobos de Cerrato;99446;;
34061;Collazos de Boedo;99446;;
34062;Congosto de Valdavia;99446;;
34063;Cordovilla la Real;99446;;
34066;Cubillas de Cerrato;99447;;
34067;Dehesa de Montejo;99446;;
34068;Dehesa de Romanos;99446;;
34069;Dueñas;99446;;
34070;Espinosa de Cerrato;99446;;
34071;Espinosa de Villagonzalo;99446;;
34072;Frechilla;99446;;
34073;Fresno del Río;99446;;
34074;Frómista;99446;;
34076;Fuentes de Nava;99446;;
34077;Fuentes de Valdepero;99446;;
34079;Grijota;99446;;
34080;Guardo;99446;;
34081;Guaza de Campos;99446;;
34082;Hérmedes de Cerrato;99447;;
34083;Herrera de Pisuerga;99446;;
34084;Herrera de Valdecañas;99446;;
34086;Hontoria de Cerrato;99446;;
34087;Hornillos de Cerrato;99446;;
34088;Husillos;99446;;
34089;Itero de la Vega;99446;;
34091;Lagartos;99446;;
34092;Lantadilla;99446;;
34093;Vid de Ojeda, La;99446;;
34094;Ledigos;99446;;
34096;Lomas;99446;;
34098;Magaz de Pisuerga;99446;;
34099;Manquillos;99446;;
34100;Mantinos;99446;;
34101;Marcilla de Campos;99446;;
34102;Mazariegos;99446;;
34103;Mazuecos de Valdeginate;99446;;
34104;Melgar de Yuso;99446;;
34106;Meneses de Campos;99446;;
34107;Micieces de Ojeda;99446;;
34108;Monzón de Campos;99446;;
34109;Moratinos;99446;;
34110;Mudá;99446;;
34112;Nogal de las Huertas;99446;;
34113;Olea de Boedo;99446;;
34114;Olmos de Ojeda;99446;;
34116;Osornillo;99446;;
34120;Palencia;34120;;
34121;Palenzuela;99446;;
34122;Páramo de Boedo;99446;;
34123;Paredes de Nava;99446;;
34124;Payo de Ojeda;99446;;
34125;Pedraza de Campos;99446;;
34126;Pedrosa de la Vega;99446;;
34127;Perales;99446;;
34129;Pino del Río;99446;;
34130;Piña de Campos;99446;;
34131;Población de Arroyo;99446;;
34132;Población de Campos;99446;;
34133;Población de Cerrato;99447;;
34134;Polentinos;99446;;
34135;Pomar de Valdivia;99446;;
34136;Poza de la Vega;99446;;
34137;Pozo de Urama;99446;;
34139;Prádanos de Ojeda;99446;;
34140;Puebla de Valdavia, La;99446;;
34141;Quintana del Puente;99446;;
34143;Quintanilla de Onsoña;99446;;
34146;Reinoso de Cerrato;99446;;
34147;Renedo de la Vega;99446;;
34149;Requena de Campos;99446;;
34151;Respenda de la Peña;99446;;
34152;Revenga de Campos;99446;;
34154;Revilla de Collazos;99446;;
34155;Ribas de Campos;99446;;
34156;Riberos de la Cueza;99446;;
34157;Saldaña;99446;;
34158;Salinas de Pisuerga;99446;;
34159;San Cebrián de Campos;99446;;
34160;San Cebrián de Mudá;99446;;
34161;San Cristóbal de Boedo;99446;;
34163;San Mamés de Campos;99446;;
34165;San Román de la Cuba;99446;;
34167;Santa Cecilia del Alcor;99446;;
34168;Santa Cruz de Boedo;99446;;
34169;Santervás de la Vega;99446;;
34170;Santibáñez de Ecla;99446;;
34171;Santibáñez de la Peña;99446;;
34174;Santoyo;99446;;
34175;Serna, La;99446;;
34176;Sotobañado y Priorato;99446;;
34177;Soto de Cerrato;99446;;
34178;Tabanera de Cerrato;99446;;
34179;Tabanera de Valdavia;99446;;
34180;Támara de Campos;99446;;
34181;Tariego de Cerrato;99446;;
34182;Torquemada;99446;;
34184;Torremormojón;99446;;
34185;Triollo;99446;;
34186;Valbuena de Pisuerga;99446;;
34189;Valdeolmillos;99446;;
34190;Valderrábano;99446;;
34192;Valde-Ucieza;99446;;
34196;Valle de Cerrato;99447;;
34199;Velilla del Río Carrión;99446;;
34201;Vertavillo;99447;;
34202;Villabasta de Valdavia;99446;;
34204;Villacidaler;99446;;
34205;Villaconancio;99447;;
34206;Villada;99446;;
34208;Villaeles de Valdavia;99446;;
34210;Villahán;99446;;
34211;Villaherreros;99446;;
34213;Villalaco;99446;;
34214;Villalba de Guardo;99446;;
34215;Villalcázar de Sirga;99446;;
34216;Villalcón;99446;;
34217;Villalobón;99446;;
34218;Villaluenga de la Vega;99446;;
34220;Villamartín de Campos;99446;;
34221;Villamediana;99446;;
34222;Villameriel;99446;;
34223;Villamoronta;99446;;
34224;Villamuera de la Cueza;99446;;
34225;Villamuriel de Cerrato;99446;;
34227;Villanueva del Rebollar;99446;;
34228;Villanuño de Valdavia;99446;;
34229;Villaprovedo;99446;;
34230;Villarmentero de Campos;99446;;
34231;Villarrabé;99446;;
34232;Villarramiel;99446;;
34233;Villasarracino;99446;;
34234;Villasila de Valdavia;99446;;
34236;Villaturde;99446;;
34237;Villaumbrales;99446;;
34238;Villaviudas;99446;;
34240;Villerías de Campos;99446;;
34241;Villodre;99446;;
34242;Villodrigo;99446;;
34243;Villoldo;99446;;
34245;Villota del Páramo;99446;;
34246;Villovieco;99446;;
34901;Osorno la Mayor;99446;;
34902;Valle del Retortillo;99446;;
34903;Loma de Ucieza;99446;;
34904;Pernía, La;99446;;
35001;Agaete;99303;;
35002;Agüimes;99306;;
35003;Antigua;99304;;
35004;Arrecife;99302;;
35005;Artenara;99303;;
35006;Arucas;99303;;
35007;Betancuria;99304;;
35008;Firgas;99303;;
35009;Gáldar;99303;;
35010;Haría;99302;;
35011;Ingenio;99306;;
35012;Mogán;99303;;
35013;Moya;99303;;
35014;Oliva, La;99304;;
35015;Pájara;99304;;
35016;Palmas de Gran Canaria, Las;35016;;
35017;Puerto del Rosario;99304;;
35018;San Bartolomé;99302;;
35019;San Bartolomé de Tirajana;99303;;
35020;Aldea de San Nicolás, La;99303;;
35021;Santa Brígida;99303;;
35022;Santa Lucía de Tirajana;99306;;
35023;Santa María de Guía de Gran Canaria;99303;;
35024;Teguise;99302;;
35025;Tejeda;99303;;
35026;Telde;99303;;
35027;Teror;99303;;
35028;Tías;99302;;
35029;Tinajo;99302;;
35030;Tuineje;99304;;
35031;Valsequillo de Gran Canaria;99303;;
35032;Valleseco;99303;;
35033;Vega de San Mateo;99303;;
35034;Yaiza;99302;;
36001;Arbo;36001;;
36002;Barro;36002;;
36003;Baiona;36003;;
36004;Bueu;36004;;
36005;Caldas de Reis;36005;;
36006;Cambados;36006;;
36007;Campo Lameiro;36007;;
36008;Cangas;36008;;
36009;Cañiza, A;36009;;
36010;Catoira;36010;;
36011;Cerdedo;36011;;
36012;Cotobade;36012;;
36013;Covelo;36013;;
36014;Crecente;36014;;
36015;Cuntis;36015;;
36016;Dozón;36016;;
36017;Estrada, A;36017;;
36018;Forcarei;36018;;
36019;Fornelos de Montes;36019;;
36020;Agolada;36020;;
36021;Gondomar;36021;;
36022;Grove, O;36022;;
36023;Guarda, A;36023;;
36024;Lalín;36024;;
36025;Lama, A;36025;;
36026;Marín;36026;;
36027;Meaño;36027;;
36028;Meis;36028;;
36029;Moaña;36029;;
36030;Mondariz;36030;;
36031;Mondariz-Balneario;36031;;
36032;Moraña;36032;;
36033;Mos;36033;;
36034;Neves, As;36034;;
36035;Nigrán;36035;;
36036;Oia;36036;;
36037;Pazos de Borbén;36037;;
36038;Pontevedra;36038;;
36039;Porriño, O;36039;;
36040;Portas;36040;;
36041;Poio;36041;;
36042;Ponteareas;36042;;
36043;Ponte Caldelas;36043;;
36044;Pontecesures;99201;;
36045;Redondela;36045;;
36046;Ribadumia;36046;;
36047;Rodeiro;36047;;
36048;Rosal, O;36048;;
36049;Salceda de Caselas;36049;;
36050;Salvaterra de Miño;36050;;
36051;Sanxenxo;36051;;
36052;Silleda;36052;;
36053;Soutomaior;36053;;
36054;Tomiño;36054;;
36055;Tui;36055;;
36056;Valga;36056;;
36057;Vigo;36057;;
36058;Vilaboa;36058;;
36059;Vila de Cruces;36059;;
36060;Vilagarcía de Arousa;36060;;
36061;Vilanova de Arousa;36061;;
36901;Illa de Arousa, A;36901;;
36902;Cerdedo-Cotobade;36902;;
37001;Abusejo;99448;;
37002;Agallas;99449;;
37003;Ahigal de los Aceiteros;99448;;
37004;Ahigal de Villarino;99448;;
37005;Alameda de Gardón, La;99448;;
37006;Alamedilla, La;99449;;
37007;Alaraz;99448;;
37008;Alba de Tormes;99448;;
37009;Alba de Yeltes;99450;;
37010;Alberca, La;99448;;
37011;Alberguería de Argañán, La;99449;;
37012;Alconada;99448;;
37013;Aldeacipreste;99448;;
37014;Aldeadávila de la Ribera;99448;;
37015;Aldea del Obispo;99448;;
37016;Aldealengua;99448;;
37017;Aldeanueva de Figueroa;99448;;
37018;Aldeanueva de la Sierra;99448;;
37019;Aldearrodrigo;99448;;
37020;Aldearrubia;99448;;
37021;Aldeaseca de Alba;99448;;
37022;Aldeaseca de la Frontera;99448;;
37023;Aldeatejada;99448;;
37024;Aldeavieja de Tormes;99448;;
37025;Aldehuela de la Bóveda;99448;;
37026;Aldehuela de Yeltes;99450;;
37027;Almenara de Tormes;99448;;
37028;Almendra;99448;;
37029;Anaya de Alba;99448;;
37030;Añover de Tormes;99448;;
37031;Arabayona de Mógica;99448;;
37032;Arapiles;99448;;
37033;Arcediano;99448;;
37034;Arco, El;99448;;
37035;Armenteros;99448;;
37036;San Miguel del Robledo;99448;;
37037;Atalaya, La;99450;;
37038;Babilafuente;99448;;
37039;Bañobárez;99448;;
37040;Barbadillo;99448;;
37041;Barbalos;99448;;
37042;Barceo;99448;;
37044;Barruecopardo;99448;;
37045;Bastida, La;99448;;
37046;Béjar;99448;;
37047;Beleña;99448;;
37049;Bermellar;99448;;
37050;Berrocal de Huebra;99448;;
37051;Berrocal de Salvatierra;99448;;
37052;Boada;99448;;
37054;Bodón, El;99449;;
37055;Bogajo;99448;;
37056;Bouza, La;99448;;
37057;Bóveda del Río Almar;99448;;
37058;Brincones;99448;;
37059;Buenamadre;99448;;
37060;Buenavista;99448;;
37061;Cabaco, El;99448;;
37062;Cabezabellosa de la Calzada;99448;;
37063;Cabeza de Béjar, La;99448;;
37065;Cabeza del Caballo;99448;;
37067;Cabrerizos;99448;;
37068;Cabrillas;99448;;
37069;Calvarrasa de Abajo;99448;;
37070;Calvarrasa de Arriba;99448;;
37071;Calzada de Béjar, La;99448;;
37072;Calzada de Don Diego;99448;;
37073;Calzada de Valdunciel;99448;;
37074;Campillo de Azaba;99449;;
37077;Campo de Peñaranda, El;99448;;
37078;Candelario;99448;;
37079;Canillas de Abajo;99448;;
37080;Cantagallo;99448;;
37081;Cantalapiedra;99448;;
37082;Cantalpino;99448;;
37083;Cantaracillo;99448;;
37085;Carbajosa de la Sagrada;99448;;
37086;Carpio de Azaba;99448;;
37087;Carrascal de Barregas;99448;;
37088;Carrascal del Obispo;99448;;
37089;Casafranca;99448;;
37090;Casas del Conde, Las;99448;;
37091;Casillas de Flores;99448;;
37092;Castellanos de Moriscos;99448;;
37096;Castillejo de Martín Viejo;99448;;
37097;Castraz;99448;;
37098;Cepeda;99448;;
37099;Cereceda de la Sierra;99448;;
37100;Cerezal de Peñahorcada;99448;;
37101;Cerralbo;99448;;
37102;Cerro, El;99448;;
37103;Cespedosa de Tormes;99448;;
37104;Cilleros de la Bastida;99448;;
37106;Cipérez;99448;;
37107;Ciudad Rodrigo;99450;;
37108;Coca de Alba;99448;;
37109;Colmenar de Montemayor;99448;;
37110;Cordovilla;99448;;
37112;Cristóbal;99448;;
37113;Cubo de Don Sancho, El;99448;;
37114;Chagarcía Medianero;99448;;
37115;Dios le Guarde;99450;;
37116;Doñinos de Ledesma;99448;;
37117;Doñinos de Salamanca;99448;;
37118;Ejeme;99448;;
37119;Encina, La;99449;;
37120;Encina de San Silvestre;99448;;
37121;Encinas de Abajo;99448;;
37122;Encinas de Arriba;99448;;
37123;Encinasola de los Comendadores;99448;;
37124;Endrinal;99448;;
37125;Escurial de la Sierra;99448;;
37126;Espadaña;99448;;
37127;Espeja;99448;;
37128;Espino de la Orbada;99448;;
37129;Florida de Liébana;99448;;
37130;Forfoleda;99448;;
37131;Frades de la Sierra;99448;;
37132;Fregeneda, La;99448;;
37133;Fresnedoso;99448;;
37134;Fresno Alhándiga;99448;;
37135;Fuente de San Esteban, La;99448;;
37136;Fuenteguinaldo;99449;;
37137;Fuenteliante;99448;;
37138;Fuenterroble de Salvatierra;99448;;
37139;Fuentes de Béjar;99448;;
37140;Fuentes de Oñoro;99448;;
37141;Gajates;99448;;
37142;Galindo y Perahuy;99448;;
37143;Galinduste;99448;;
37144;Galisancho;99448;;
37145;Gallegos de Argañán;99448;;
37146;Gallegos de Solmirón;99448;;
37147;Garcibuey;99448;;
37148;Garcihernández;99448;;
37149;Garcirrey;99448;;
37150;Gejuelo del Barro;99448;;
37151;Golpejas;99448;;
37152;Gomecello;99448;;
37154;Guadramiro;99448;;
37155;Guijo de Ávila;99448;;
37156;Guijuelo;99448;;
37157;Herguijuela de Ciudad Rodrigo;99449;;
37158;Herguijuela de la Sierra;99448;;
37159;Herguijuela del Campo;99448;;
37160;Hinojosa de Duero;99448;;
37161;Horcajo de Montemayor;99448;;
37162;Horcajo Medianero;99448;;
37163;Hoya, La;99448;;
37164;Huerta;99448;;
37165;Iruelos;99448;;
37166;Ituero de Azaba;99449;;
37167;Juzbado;99448;;
37168;Lagunilla;99448;;
37169;Larrodrigo;99448;;
37170;Ledesma;99448;;
37171;Ledrada;99448;;
37172;Linares de Riofrío;99448;;
37173;Lumbrales;99448;;
37174;Macotera;99448;;
37175;Machacón;99448;;
37176;Madroñal;99448;;
37177;Maíllo, El;99448;;
37178;Malpartida;99448;;
37179;Mancera de Abajo;99448;;
37180;Manzano, El;99448;;
37181;Martiago;99449;;
37182;Martinamor;99448;;
37183;Martín de Yeltes;99448;;
37184;Masueco;99448;;
37185;Castellanos de Villiquera;99448;;
37186;Mata de Ledesma, La;99448;;
37187;Matilla de los Caños del Río;99448;;
37188;Maya, La;99448;;
37189;Membribe de la Sierra;99448;;
37190;Mieza;99448;;
37191;Milano, El;99448;;
37192;Miranda de Azán;99448;;
37193;Miranda del Castañar;99448;;
37194;Mogarraz;99448;;
37195;Molinillo;99448;;
37196;Monforte de la Sierra;99448;;
37197;Monleón;99448;;
37198;Monleras;99448;;
37199;Monsagro;99450;;
37200;Montejo;99448;;
37201;Montemayor del Río;99448;;
37202;Monterrubio de Armuña;99448;;
37203;Monterrubio de la Sierra;99448;;
37204;Morasverdes;99450;;
37205;Morille;99448;;
37206;Moríñigo;99448;;
37207;Moriscos;99448;;
37208;Moronta;99448;;
37209;Mozárbez;99448;;
37211;Narros de Matalayegua;99448;;
37212;Navacarros;99448;;
37213;Nava de Béjar;99448;;
37214;Nava de Francia;99448;;
37215;Nava de Sotrobal;99448;;
37216;Navales;99448;;
37217;Navalmoral de Béjar;99448;;
37218;Navamorales;99448;;
37219;Navarredonda de la Rinconada;99448;;
37221;Navasfrías;99449;;
37222;Negrilla de Palencia;99448;;
37223;Olmedo de Camaces;99448;;
37224;Orbada, La;99448;;
37225;Pajares de la Laguna;99448;;
37226;Palacios del Arzobispo;99448;;
37228;Palaciosrubios;99448;;
37229;Palencia de Negrilla;99448;;
37230;Parada de Arriba;99448;;
37231;Parada de Rubiales;99448;;
37232;Paradinas de San Juan;99448;;
37233;Pastores;99449;;
37234;Payo, El;99449;;
37235;Pedraza de Alba;99448;;
37236;Pedrosillo de Alba;99448;;
37237;Pedrosillo de los Aires;99448;;
37238;Pedrosillo el Ralo;99448;;
37239;Pedroso de la Armuña, El;99448;;
37240;Pelabravo;99448;;
37241;Pelarrodríguez;99448;;
37242;Pelayos;99448;;
37243;Peña, La;99448;;
37244;Peñacaballera;99448;;
37245;Peñaparda;99449;;
37246;Peñaranda de Bracamonte;99448;;
37247;Peñarandilla;99448;;
37248;Peralejos de Abajo;99448;;
37249;Peralejos de Arriba;99448;;
37250;Pereña de la Ribera;99448;;
37251;Peromingo;99448;;
37252;Pinedas;99448;;
37253;Pino de Tormes, El;99448;;
37254;Pitiegua;99448;;
37255;Pizarral;99448;;
37256;Poveda de las Cintas;99448;;
37257;Pozos de Hinojo;99448;;
37258;Puebla de Azaba;99449;;
37259;Puebla de San Medel;99448;;
37260;Puebla de Yeltes;99448;;
37261;Puente del Congosto;99448;;
37262;Puertas;99448;;
37263;Puerto de Béjar;99448;;
37264;Puerto Seguro;99448;;
37265;Rágama;99448;;
37266;Redonda, La;99448;;
37267;Retortillo;99448;;
37268;Rinconada de la Sierra, La;99448;;
37269;Robleda;99449;;
37270;Robliza de Cojos;99448;;
37271;Rollán;99448;;
37272;Saelices el Chico;99448;;
37273;Sagrada, La;99448;;
37274;Salamanca;37274;;
37275;Saldeana;99448;;
37276;Salmoral;99448;;
37277;Salvatierra de Tormes;99448;;
37278;San Cristóbal de la Cuesta;99448;;
37279;Sancti-Spíritus;99450;;
37280;Sanchón de la Ribera;99448;;
37281;Sanchón de la Sagrada;99448;;
37282;Sanchotello;99448;;
37283;Sando;99448;;
37284;San Esteban de la Sierra;99448;;
37285;San Felices de los Gallegos;99448;;
37286;San Martín del Castañar;99448;;
37287;San Miguel de Valero;99448;;
37288;San Morales;99448;;
37289;San Muñoz;99448;;
37290;San Pedro del Valle;99448;;
37291;San Pedro de Rozados;99448;;
37292;San Pelayo de Guareña;99448;;
37293;Santa María de Sando;99448;;
37294;Santa Marta de Tormes;99448;;
37296;Santiago de la Puebla;99448;;
37297;Santibáñez de Béjar;99448;;
37298;Santibáñez de la Sierra;99448;;
37299;Santiz;99448;;
37300;Santos, Los;99448;;
37301;Sardón de los Frailes;99448;;
37302;Saucelle;99448;;
37303;Sahugo, El;99449;;
37304;Sepulcro-Hilario;99448;;
37305;Sequeros;99448;;
37306;Serradilla del Arroyo;99450;;
37307;Serradilla del Llano;99450;;
37309;Sierpe, La;99448;;
37310;Sieteiglesias de Tormes;99448;;
