MUNICIPIO;COD_PROVINCIA;COD_MUNICIPIO;COD_CCAA;NUM_CONTENEDORES; HABITANTES ;
San Sebastián de la Gomera;38;38036;4;67; 9.258 ;
Santa Cruz de la Palma;38;38037;4;88; 15.695 ;
Santa Cruz de Tenerife;38;38038;4;1002; 209.194 ;
Santa Úrsula;38;38039;4;82; 14.953 ;
Santiago del Teide;38;38040;4;61; 11.281 ;
Sauzal, El;38;38041;4;58; 8.940 ;
Silos, Los;38;38042;4;33; 4.743 ;
Tacoronte;38;38043;4;144; 24.201 ;
Tanque, El;38;38044;4;12; 2.852 ;
Tazacorte;38;38045;4;36; 4.601 ;
Tegueste;38;38046;4;72; 11.287 ;
Tijarafe;38;38047;4;23; 2.507 ;
Valverde;38;38048;4;67; 5.069 ;
Valle Gran Rey;38;38049;4;73; 4.630 ;
Vallehermoso;38;38050;4;20; 2.879 ;
Victoria de Acentejo, La;38;38051;4;48; 9.158 ;
Vilaflor;38;38052;4;25; 1.715 ;
Villa de Mazo;38;38053;4;26; 4.859 ;
Pinar de El Hierro, El;38;38901;4;25; 1.894 ;
Abejar;42;42001;7;6; 286 ;
Adradas;42;42003;7;2; 59 ;
Ágreda;42;42004;7;24; 3.026 ;
Alconaba;42;42006;7;2; 179 ;
Alcubilla de Avellaneda;42;42007;7;3; 105 ;
Alcubilla de las Peñas;42;42008;7;0; 52 ;
Aldealafuente;42;42009;7;1; 88 ;
Aldealices;42;42010;7;0; 35 ;
Aldealpozo;42;42011;7;0; 15 ;
Aldealseñor;42;42012;7;1; 29 ;
Aldehuela de Periáñez;42;42013;7;0; 32 ;
Aldehuelas, Las;42;42014;7;1; 60 ;
Alentisque;42;42015;7;0; 30 ;
Aliud;42;42016;7;0; 20 ;
Almajano;42;42017;7;2; 191 ;
Almaluez;42;42018;7;3; 130 ;
Almarza;42;42019;7;9; 602 ;
Almazán;42;42020;7;32; 5.477 ;
Almazul;42;42021;7;1; 62 ;
Almenar de Soria;42;42022;7;3; 232 ;
Alpanseque;42;42023;7;0; 56 ;
Arancón;42;42024;7;0; 84 ;
Arcos de Jalón;42;42025;7;14; 1.454 ;
Arenillas;42;42026;7;1; 47 ;
Arévalo de la Sierra;42;42027;7;1; 76 ;
Ausejo de la Sierra;42;42028;7;1; 87 ;
Baraona;42;42029;7;4; 133 ;
Barca;42;42030;7;1; 103 ;
Barcones;42;42031;7;0; 20 ;
Bayubas de Abajo;42;42032;7;1; 141 ;
Bayubas de Arriba;42;42033;7;1; 53 ;
Beratón;42;42034;7;1; 38 ;
Berlanga de Duero;42;42035;7;11; 842 ;
Blacos;42;42036;7;1; 44 ;
Bliecos;42;42037;7;0; 31 ;
Borjabad;42;42038;7;0; 33 ;
Borobia;42;42039;7;2; 246 ;
Buberos;42;42041;7;0; 31 ;
Buitrago;42;42042;7;1; 69 ;
Burgo de Osma-Ciudad de Osma;42;42043;7;24; 5.038 ;
Cabrejas del Campo;42;42044;7;0; 51 ;
Cabrejas del Pinar;42;42045;7;3; 352 ;
Calatañazor;42;42046;7;3; 51 ;
Caltojar;42;42048;7;2; 56 ;
Candilichera;42;42049;7;0; 108 ;
Cañamaque;42;42050;7;0; 34 ;
Carabantes;42;42051;7;1; 14 ;
Caracena;42;42052;7;0; 14 ;
Carrascosa de Abajo;42;42053;7;0; 20 ;
Carrascosa de la Sierra;42;42054;7;0; 17 ;
Casarejos;42;42055;7;1; 161 ;
Castilfrío de la Sierra;42;42056;7;1; 37 ;
Castilruiz;42;42057;7;2; 161 ;
Castillejo de Robledo;42;42058;7;2; 101 ;
Centenera de Andaluz;42;42059;7;0; 19 ;
Cerbón;42;42060;7;0; 27 ;
Cidones;42;42061;7;7; 300 ;
Cigudosa;42;42062;7;0; 21 ;
Cihuela;42;42063;7;1; 48 ;
Ciria;42;42064;7;1; 79 ;
Cirujales del Río;42;42065;7;0; 22 ;
Coscurita;42;42068;7;1; 77 ;
Covaleda;42;42069;7;15; 1.644 ;
Cubilla;42;42070;7;1; 31 ;
Cubo de la Solana;42;42071;7;5; 181 ;
Cueva de Ágreda;42;42073;7;2; 71 ;
Dévanos;42;42075;7;1; 78 ;
Deza;42;42076;7;4; 217 ;
Duruelo de la Sierra;42;42078;7;6; 1.088 ;
Escobosa de Almazán;42;42079;7;0; 20 ;
Espeja de San Marcelino;42;42080;7;5; 150 ;
Espejón;42;42081;7;2; 147 ;
Estepa de San Juan;42;42082;7;0; 9 ;
Frechilla de Almazán;42;42083;7;0; 23 ;
Fresno de Caracena;42;42084;7;0; 20 ;
Fuentearmegil;42;42085;7;2; 171 ;
Fuentecambrón;42;42086;7;0; 32 ;
Fuentecantos;42;42087;7;1; 63 ;
Fuentelmonge;42;42088;7;1; 66 ;
Fuentelsaz de Soria;42;42089;7;0; 61 ;
Fuentepinilla;42;42090;7;1; 82 ;
Fuentes de Magaña;42;42092;7;1; 59 ;
Fuentestrún;42;42093;7;1; 44 ;
Garray;42;42094;7;15; 721 ;
Golmayo;42;42095;7;16; 2.778 ;
Gómara;42;42096;7;4; 294 ;
Gormaz;42;42097;7;2; 20 ;
Herrera de Soria;42;42098;7;1; 9 ;
Hinojosa del Campo;42;42100;7;0; 29 ;
Langa de Duero;42;42103;7;6; 683 ;
Liceras;42;42105;7;1; 47 ;
Losilla, La;42;42106;7;0; 13 ;
Magaña;42;42107;7;1; 68 ;
Maján;42;42108;7;0; 9 ;
Matalebreras;42;42110;7;3; 67 ;
Matamala de Almazán;42;42111;7;2; 283 ;
Medinaceli;42;42113;7;16; 682 ;
Miño de Medinaceli;42;42115;7;1; 87 ;
Miño de San Esteban;42;42116;7;0; 38 ;
Molinos de Duero;42;42117;7;2; 158 ;
Momblona;42;42118;7;0; 18 ;
Monteagudo de las Vicarías;42;42119;7;1; 176 ;
Montejo de Tiermes;42;42120;7;2; 151 ;
Montenegro de Cameros;42;42121;7;1; 54 ;
Morón de Almazán;42;42123;7;2; 194 ;
Muriel de la Fuente;42;42124;7;1; 58 ;
Muriel Viejo;42;42125;7;1; 79 ;
Nafría de Ucero;42;42127;7;1; 33 ;
Narros;42;42128;7;1; 46 ;
Navaleno;42;42129;7;9; 768 ;
Nepas;42;42130;7;1; 52 ;
Nolay;42;42131;7;1; 55 ;
Noviercas;42;42132;7;2; 154 ;
Ólvega;42;42134;7;17; 3.675 ;
Oncala;42;42135;7;1; 71 ;
Pinilla del Campo;42;42139;7;0; 21 ;
Portillo de Soria;42;42140;7;0; 15 ;
Póveda de Soria, La;42;42141;7;1; 104 ;
Pozalmuro;42;42142;7;1; 50 ;
Quintana Redonda;42;42144;7;4; 492 ;
Quintanas de Gormaz;42;42145;7;1; 142 ;
Quiñonería;42;42148;7;0; 9 ;
Rábanos, Los;42;42149;7;7; 445 ;
Rebollar;42;42151;7;0; 42 ;
Recuerda;42;42152;7;1; 71 ;
Rello;42;42153;7;0; 15 ;
Renieblas;42;42154;7;1; 103 ;
Retortillo de Soria;42;42155;7;2; 156 ;
Reznos;42;42156;7;0; 33 ;
Riba de Escalote, La;42;42157;7;0; 11 ;
Rioseco de Soria;42;42158;7;2; 124 ;
Rollamienta;42;42159;7;1; 40 ;
Royo, El;42;42160;7;6; 272 ;
Salduero;42;42161;7;3; 152 ;
San Esteban de Gormaz;42;42162;7;29; 2.956 ;
San Felices;42;42163;7;2; 53 ;
San Leonardo de Yagüe;42;42164;7;23; 2.054 ;
San Pedro Manrique;42;42165;7;6; 623 ;
Santa Cruz de Yanguas;42;42166;7;1; 65 ;
Santa María de Huerta;42;42167;7;5; 260 ;
Santa María de las Hoyas;42;42168;7;3; 94 ;
Serón de Nágima;42;42171;7;2; 128 ;
Soliedra;42;42172;7;0; 31 ;
Soria;42;42173;7;217; 39.821 ;
Sotillo del Rincón;42;42174;7;2; 176 ;
Suellacabras;42;42175;7;1; 24 ;
Tajahuerce;42;42176;7;0; 26 ;
Tajueco;42;42177;7;1; 58 ;
Talveila;42;42178;7;1; 96 ;
Tardelcuende;42;42181;7;6; 414 ;
Taroda;42;42182;7;1; 47 ;
Tejado;42;42183;7;2; 101 ;
Torlengua;42;42184;7;1; 56 ;
Torreblacos;42;42185;7;2; 24 ;
Torrubia de Soria;42;42187;7;0; 64 ;
Trévago;42;42188;7;3; 45 ;
Ucero;42;42189;7;3; 50 ;
Vadillo;42;42190;7;1; 89 ;
Valdeavellano de Tera;42;42191;7;6; 202 ;
Valdegeña;42;42192;7;1; 34 ;
Valdelagua del Cerro;42;42193;7;1; 14 ;
Valdemaluque;42;42194;7;3; 147 ;
Valdenebro;42;42195;7;2; 94 ;
Valdeprado;42;42196;7;0; 7 ;
Valderrodilla;42;42197;7;2; 68 ;
Valtajeros;42;42198;7;0; 18 ;
Velamazán;42;42200;7;2; 73 ;
Velilla de la Sierra;42;42201;7;0; 24 ;
Velilla de los Ajos;42;42202;7;0; 19 ;
Viana de Duero;42;42204;7;1; 54 ;
Villaciervos;42;42205;7;1; 79 ;
Villanueva de Gormaz;42;42206;7;1; 8 ;
Villar del Ala;42;42207;7;1; 49 ;
Villar del Campo;42;42208;7;0; 22 ;
Villar del Río;42;42209;7;2; 144 ;
Villares de Soria, Los;42;42211;7;1; 88 ;
Villasayas;42;42212;7;2; 66 ;
Villaseca de Arciel;42;42213;7;0; 27 ;
Vinuesa;42;42215;7;13; 847 ;
Vizmanos;42;42216;7;1; 29 ;
Vozmediano;42;42217;7;2; 38 ;
Yanguas;42;42218;7;2; 103 ;
Yelo;42;42219;7;1; 45 ;
Abezames;49;49002;7;1; 59 ;
Alcañices;49;49003;7;9; 1.065 ;
Alcubilla de Nogales;49;49004;7;2; 115 ;
Alfaraz de Sayago;49;49005;7;1; 125 ;
Algodre;49;49006;7;1; 141 ;
Almaraz de Duero;49;49007;7;2; 401 ;
Almeida de Sayago;49;49008;7;2; 437 ;
Andavías;49;49009;7;3; 452 ;
Arcenillas;49;49010;7;3; 428 ;
Arcos de la Polvorosa;49;49011;7;1; 217 ;
Argañín;49;49012;7;2; 73 ;
Argujillo;49;49013;7;1; 230 ;
Arquillinos;49;49014;7;1; 119 ;
Arrabalde;49;49015;7;2; 212 ;
Aspariegos;49;49016;7;2; 245 ;
Asturianos;49;49017;7;2; 260 ;
Ayoó de Vidriales;49;49018;7;7; 289 ;
Barcial del Barco;49;49019;7;3; 247 ;
Belver de los Montes;49;49020;7;3; 265 ;
Benavente;49;49021;7;94; 17.787 ;
Benegiles;49;49022;7;2; 304 ;
Bermillo de Sayago;49;49023;7;7; 1.007 ;
Bóveda de Toro, La;49;49024;7;4; 699 ;
Bretó;49;49025;7;4; 160 ;
Bretocino;49;49026;7;1; 208 ;
Brime de Sog;49;49027;7;2; 130 ;
Brime de Urz;49;49028;7;1; 106 ;
Burganes de Valverde;49;49029;7;6; 654 ;
Bustillo del Oro;49;49030;7;1; 80 ;
Cabañas de Sayago;49;49031;7;2; 151 ;
Calzadilla de Tera;49;49032;7;2; 299 ;
Camarzana de Tera;49;49033;7;15; 755 ;
Cañizal;49;49034;7;5; 445 ;
Cañizo;49;49035;7;3; 228 ;
Carbajales de Alba;49;49036;7;3; 506 ;
Carbellino;49;49037;7;3; 179 ;
Casaseca de Campeán;49;49038;7;2; 95 ;
Casaseca de las Chanas;49;49039;7;1; 381 ;
Castrillo de la Guareña;49;49040;7;2; 117 ;
Castrogonzalo;49;49041;7;2; 465 ;
Castronuevo;49;49042;7;2; 225 ;
Castroverde de Campos;49;49043;7;6; 272 ;
Cazurra;49;49044;7;1; 76 ;
Cerecinos de Campos;49;49046;7;2; 257 ;
Cerecinos del Carrizal;49;49047;7;1; 111 ;
Cernadilla;49;49048;7;2; 119 ;
Cobreros;49;49050;7;3; 568 ;
Coomonte;49;49052;7;1; 198 ;
Coreses;49;49053;7;9; 1.044 ;
Corrales del Vino;49;49054;7;6; 959 ;
Cotanes del Monte;49;49055;7;2; 98 ;
Cubillos;49;49056;7;2; 300 ;
Cubo de Benavente;49;49057;7;2; 116 ;
Cubo de Tierra del Vino, El;49;49058;7;1; 322 ;
Cuelgamures;49;49059;7;1; 81 ;
Entrala;49;49061;7;1; 154 ;
Espadañedo;49;49062;7;1; 111 ;
Faramontanos de Tábara;49;49063;7;3; 319 ;
Fariza;49;49064;7;6; 495 ;
Fermoselle;49;49065;7;15; 1.164 ;
Ferreras de Abajo;49;49066;7;7; 479 ;
Ferreras de Arriba;49;49067;7;4; 348 ;
Ferreruela;49;49068;7;7; 446 ;
Figueruela de Arriba;49;49069;7;5; 336 ;
Fonfría;49;49071;7;10; 750 ;
Fresno de la Polvorosa;49;49075;7;1; 132 ;
Fresno de la Ribera;49;49076;7;3; 375 ;
Fresno de Sayago;49;49077;7;3; 161 ;
Friera de Valverde;49;49078;7;2; 144 ;
Fuente Encalada;49;49079;7;2; 102 ;
Fuentelapeña;49;49080;7;8; 669 ;
Fuentesaúco;49;49081;7;7; 1.587 ;
Fuentes de Ropel;49;49082;7;2; 376 ;
Fuentesecas;49;49083;7;1; 45 ;
Fuentespreadas;49;49084;7;1; 280 ;
Galende;49;49085;7;18; 982 ;
Gallegos del Pan;49;49086;7;1; 111 ;
Gallegos del Río;49;49087;7;3; 466 ;
Gamones;49;49088;7;1; 89 ;
Gema;49;49090;7;1; 215 ;
Granja de Moreruela;49;49091;7;4; 271 ;
Granucillo;49;49092;7;1; 119 ;
Guarrate;49;49093;7;3; 331 ;
Hermisende;49;49094;7;3; 221 ;
Hiniesta, La;49;49095;7;2; 313 ;
Jambrina;49;49096;7;1; 150 ;
Justel;49;49097;7;3; 64 ;
Losacino;49;49098;7;3; 210 ;
Losacio;49;49099;7;1; 95 ;
Lubián;49;49100;7;6; 304 ;
Luelmo;49;49101;7;2; 147 ;
Maderal, El;49;49102;7;2; 177 ;
Madridanos;49;49103;7;3; 452 ;
Mahide;49;49104;7;4; 316 ;
Maire de Castroponce;49;49105;7;1; 141 ;
Malva;49;49107;7;2; 122 ;
Manganeses de la Lampreana;49;49108;7;9; 465 ;
Manganeses de la Polvorosa;49;49109;7;5; 624 ;
Manzanal de Arriba;49;49110;7;6; 358 ;
Manzanal del Barco;49;49111;7;1; 121 ;
Manzanal de los Infantes;49;49112;7;1; 120 ;
Matilla de Arzón;49;49113;7;3; 164 ;
Matilla la Seca;49;49114;7;0; 42 ;
Mayalde;49;49115;7;2; 177 ;
Melgar de Tera;49;49116;7;3; 366 ;
Micereces de Tera;49;49117;7;5; 435 ;
Milles de la Polvorosa;49;49118;7;2; 213 ;
Molacillos;49;49119;7;1; 242 ;
Molezuelas de la Carballeda;49;49120;7;1; 50 ;
Mombuey;49;49121;7;3; 401 ;
Monfarracinos;49;49122;7;7; 951 ;
Montamarta;49;49123;7;4; 569 ;
Moral de Sayago;49;49124;7;2; 257 ;
Moraleja del Vino;49;49125;7;9; 1.732 ;
Moraleja de Sayago;49;49126;7;1; 291 ;
Morales del Vino;49;49127;7;18; 2.971 ;
Morales de Rey;49;49128;7;5; 569 ;
Morales de Toro;49;49129;7;8; 954 ;
Morales de Valverde;49;49130;7;3; 163 ;
Moralina;49;49131;7;3; 241 ;
Moreruela de los Infanzones;49;49132;7;1; 334 ;
Moreruela de Tábara;49;49133;7;2; 305 ;
Muelas de los Caballeros;49;49134;7;2; 176 ;
Muelas del Pan;49;49135;7;11; 615 ;
Muga de Sayago;49;49136;7;2; 353 ;
Navianos de Valverde;49;49137;7;2; 174 ;
Olmillos de Castro;49;49138;7;4; 213 ;
Otero de Bodas;49;49139;7;4; 150 ;
Pajares de la Lampreana;49;49141;7;2; 306 ;
Palacios del Pan;49;49142;7;2; 259 ;
Palacios de Sanabria;49;49143;7;2; 230 ;
Pedralba de la Pradería;49;49145;7;1; 222 ;
Pego, El;49;49146;7;4; 284 ;
Peleagonzalo;49;49147;7;2; 276 ;
Peleas de Abajo;49;49148;7;1; 288 ;
Peñausende;49;49149;7;2; 384 ;
Peque;49;49150;7;1; 127 ;
Perdigón, El;49;49151;7;7; 673 ;
Pereruela;49;49152;7;6; 515 ;
Perilla de Castro;49;49153;7;3; 161 ;
Pías;49;49154;7;1; 111 ;
Piedrahita de Castro;49;49155;7;1; 92 ;
Pinilla de Toro;49;49156;7;2; 217 ;
Pino del Oro;49;49157;7;2; 183 ;
Piñero, El;49;49158;7;2; 232 ;
Pobladura del Valle;49;49159;7;5; 289 ;
Pobladura de Valderaduey;49;49160;7;1; 40 ;
Porto;49;49162;7;9; 156 ;
Pozoantiguo;49;49163;7;1; 204 ;
Pozuelo de Tábara;49;49164;7;2; 154 ;
Prado;49;49165;7;1; 53 ;
Puebla de Sanabria;49;49166;7;16; 1.356 ;
Pueblica de Valverde;49;49167;7;4; 189 ;
Quintanilla del Monte;49;49168;7;2; 97 ;
Quintanilla del Olmo;49;49169;7;1; 39 ;
Quintanilla de Urz;49;49170;7;4; 106 ;
Quiruelas de Vidriales;49;49171;7;8; 652 ;
Rabanales;49;49172;7;3; 501 ;
Rábano de Aliste;49;49173;7;4; 353 ;
Requejo;49;49174;7;1; 149 ;
Revellinos;49;49175;7;2; 249 ;
Riofrío de Aliste;49;49176;7;4; 635 ;
Rionegro del Puente;49;49177;7;3; 260 ;
Roales;49;49178;7;4; 942 ;
Robleda-Cervantes;49;49179;7;1; 395 ;
Roelos de Sayago;49;49180;7;1; 145 ;
Rosinos de la Requejada;49;49181;7;3; 348 ;
Salce;49;49183;7;1; 93 ;
Samir de los Caños;49;49184;7;2; 172 ;
San Agustín del Pozo;49;49185;7;2; 175 ;
San Cebrián de Castro;49;49186;7;3; 237 ;
San Cristóbal de Entreviñas;49;49187;7;10; 1.369 ;
San Esteban del Molar;49;49188;7;4; 122 ;
San Justo;49;49189;7;1; 208 ;
San Martín de Valderaduey;49;49190;7;1; 52 ;
San Miguel de la Ribera;49;49191;7;3; 290 ;
San Miguel del Valle;49;49192;7;2; 135 ;
San Pedro de Ceque;49;49193;7;4; 438 ;
San Pedro de la Nave-Almendra;49;49194;7;3; 337 ;
Santa Clara de Avedillo;49;49197;7;2; 158 ;
Santa Colomba de las Monjas;49;49199;7;2; 255 ;
Santa Cristina de la Polvorosa;49;49200;7;9; 1.073 ;
Santa Croya de Tera;49;49201;7;2; 297 ;
Santa Eufemia del Barco;49;49202;7;1; 175 ;
Santa María de la Vega;49;49203;7;3; 293 ;
Santa María de Valverde;49;49204;7;2; 59 ;
Santibáñez de Tera;49;49205;7;3; 368 ;
Santibáñez de Vidriales;49;49206;7;17; 922 ;
Santovenia;49;49207;7;2; 235 ;
San Vicente de la Cabeza;49;49208;7;4; 357 ;
San Vitero;49;49209;7;9; 492 ;
Sanzoles;49;49210;7;3; 486 ;
Tábara;49;49214;7;12; 740 ;
Tapioles;49;49216;7;2; 151 ;
Toro;49;49219;7;52; 8.665 ;
Torre del Valle, La;49;49220;7;1; 148 ;
Torregamones;49;49221;7;3; 253 ;
Torres del Carrizal;49;49222;7;3; 400 ;
Trabazos;49;49223;7;4; 835 ;
Trefacio;49;49224;7;2; 185 ;
Uña de Quintana;49;49225;7;2; 131 ;
Vadillo de la Guareña;49;49226;7;3; 250 ;
Valcabado;49;49227;7;2; 404 ;
Valdefinjas;49;49228;7;1; 54 ;
Valdescorriel;49;49229;7;2; 125 ;
Vallesa de la Guareña;49;49230;7;6; 81 ;
Vega de Tera;49;49231;7;4; 321 ;
Vega de Villalobos;49;49232;7;1; 92 ;
Vegalatrave;49;49233;7;1; 84 ;
Venialbo;49;49234;7;3; 420 ;
Vezdemarbán;49;49235;7;3; 448 ;
Vidayanes;49;49236;7;1; 85 ;
Videmala;49;49237;7;1; 144 ;
Villabrázaro;49;49238;7;3; 248 ;
Villabuena del Puente;49;49239;7;4; 649 ;
Villadepera;49;49240;7;2; 197 ;
Villaescusa;49;49241;7;3; 246 ;
Villafáfila;49;49242;7;4; 469 ;
Villaferrueña;49;49243;7;1; 109 ;
Villageriz;49;49244;7;1; 48 ;
Villalazán;49;49245;7;1; 260 ;
Villalba de la Lampreana;49;49246;7;1; 218 ;
Villalcampo;49;49247;7;5; 419 ;
Villalobos;49;49248;7;2; 235 ;
Villalonso;49;49249;7;1; 73 ;
Villalpando;49;49250;7;16; 1.457 ;
Villalube;49;49251;7;2; 170 ;
Villamayor de Campos;49;49252;7;5; 338 ;
Villamor de los Escuderos;49;49255;7;4; 371 ;
Villanázar;49;49256;7;5; 270 ;
Villanueva de Azoague;49;49257;7;3; 358 ;
Villanueva de Campeán;49;49258;7;2; 119 ;
Villanueva de las Peras;49;49259;7;2; 79 ;
Villanueva del Campo;49;49260;7;10; 823 ;
Villaralbo;49;49261;7;9; 1.810 ;
Villardeciervos;49;49262;7;5; 399 ;
Villar de Fallaves;49;49263;7;1; 44 ;
Villar del Buey;49;49264;7;10; 556 ;
Villardiegua de la Ribera;49;49265;7;2; 114 ;
Villárdiga;49;49266;7;1; 73 ;
Villardondiego;49;49267;7;1; 106 ;
Villarrín de Campos;49;49268;7;2; 390 ;
Villaseco del Pan;49;49269;7;1; 228 ;
Villavendimio;49;49270;7;2; 177 ;
Villaveza del Agua;49;49271;7;2; 176 ;
Villaveza de Valverde;49;49272;7;1; 71 ;
Viñas;49;49273;7;4; 167 ;
Zamora;49;49275;7;270; 60.988 ;
Abades;40;40001;7;9; 857 ;
Adrada de Pirón;40;40002;7;2; 37 ;
Adrados;40;40003;7;7; 127 ;
Aguilafuente;40;40004;7;10; 566 ;
Alconada de Maderuelo;40;40005;7;2; 23 ;
Aldealcorvo;40;40006;7;1; 20 ;
Aldealengua de Pedraza;40;40007;7;2; 73 ;
Aldealengua de Santa María;40;40008;7;1; 64 ;
Aldeanueva de la Serrezuela;40;40009;7;3; 40 ;
Aldeanueva del Codonal;40;40010;7;4; 113 ;
Aldea Real;40;40012;7;5; 279 ;
Aldeasoña;40;40013;7;2; 56 ;
Aldehorno;40;40014;7;2; 53 ;
Aldehuela del Codonal;40;40015;7;1; 23 ;
Aldeonte;40;40016;7;1; 57 ;
Anaya;40;40017;7;2; 125 ;
Añe;40;40018;7;1; 72 ;
Arahuetes;40;40019;7;2; 28 ;
Arcones;40;40020;7;8; 145 ;
Arevalillo de Cega;40;40021;7;1; 19 ;
Armuña;40;40022;7;3; 234 ;
Ayllón;40;40024;7;19; 1.182 ;
Barbolla;40;40025;7;2; 158 ;
Basardilla;40;40026;7;5; 143 ;
Bercial;40;40028;7;4; 109 ;
Bercimuel;40;40029;7;2; 22 ;
Bernardos;40;40030;7;4; 465 ;
Bernuy de Porreros;40;40031;7;6; 766 ;
Boceguillas;40;40032;7;9; 719 ;
Brieva;40;40033;7;2; 93 ;
Caballar;40;40034;7;1; 82 ;
Cabañas de Polendos;40;40035;7;2; 171 ;
Cabezuela;40;40036;7;3; 644 ;
Calabazas de Fuentidueña;40;40037;7;1; 26 ;
Campo de San Pedro;40;40039;7;6; 230 ;
Cantalejo;40;40040;7;30; 3.562 ;
Cantimpalos;40;40041;7;9; 1.340 ;
Carbonero el Mayor;40;40043;7;19; 2.494 ;
Carrascal del Río;40;40044;7;5; 146 ;
Casla;40;40045;7;4; 156 ;
Castillejo de Mesleón;40;40046;7;5; 130 ;
Castro de Fuentidueña;40;40047;7;2; 37 ;
Castrojimeno;40;40048;7;1; 33 ;
Castroserna de Abajo;40;40049;7;1; 31 ;
Castroserracín;40;40051;7;1; 40 ;
Cedillo de la Torre;40;40052;7;1; 88 ;
Cerezo de Abajo;40;40053;7;7; 102 ;
Cerezo de Arriba;40;40054;7;5; 128 ;
Cilleruelo de San Mamés;40;40055;7;1; 30 ;
Cobos de Fuentidueña;40;40056;7;2; 33 ;
Coca;40;40057;7;28; 1.726 ;
Codorniz;40;40058;7;4; 322 ;
Collado Hermoso;40;40059;7;5; 124 ;
Condado de Castilnovo;40;40060;7;5; 85 ;
Corral de Ayllón;40;40061;7;2; 72 ;
Cubillo;40;40062;7;3; 74 ;
Cuéllar;40;40063;7;95; 9.659 ;
Chañe;40;40065;7;4; 708 ;
Domingo García;40;40068;7;1; 25 ;
Donhierro;40;40069;7;1; 84 ;
Duruelo;40;40070;7;8; 166 ;
Encinas;40;40071;7;1; 41 ;
Encinillas;40;40072;7;3; 312 ;
Escalona del Prado;40;40073;7;7; 495 ;
Escarabajosa de Cabezas;40;40074;7;4; 296 ;
Escobar de Polendos;40;40075;7;7; 165 ;
Espinar, El;40;40076;7;52; 9.086 ;
Espirdo;40;40077;7;14; 1.389 ;
Fresneda de Cuéllar;40;40078;7;1; 163 ;
Fresno de Cantespino;40;40079;7;11; 280 ;
Fresno de la Fuente;40;40080;7;2; 79 ;
Frumales;40;40081;7;4; 114 ;
Fuente de Santa Cruz;40;40082;7;3; 110 ;
Fuente el Olmo de Fuentidueña;40;40083;7;2; 170 ;
Fuente el Olmo de Íscar;40;40084;7;1; 55 ;
Fuentepelayo;40;40086;7;12; 822 ;
Fuentepiñel;40;40087;7;1; 85 ;
Fuenterrebollo;40;40088;7;4; 340 ;
Fuentesaúco de Fuentidueña;40;40089;7;3; 233 ;
Fuentesoto;40;40091;7;2; 106 ;
Fuentidueña;40;40092;7;2; 120 ;
Gallegos;40;40093;7;2; 105 ;
Garcillán;40;40094;7;5; 474 ;
Gomezserracín;40;40095;7;9; 664 ;
Grajera;40;40097;7;4; 228 ;
Honrubia de la Cuesta;40;40099;7;3; 55 ;
Hontalbilla;40;40100;7;6; 303 ;
Hontanares de Eresma;40;40101;7;6; 1.456 ;
Huertos, Los;40;40103;7;6; 159 ;
Ituero y Lama;40;40104;7;7; 379 ;
Juarros de Riomoros;40;40105;7;1; 42 ;
Juarros de Voltoya;40;40106;7;5; 197 ;
Labajos;40;40107;7;5; 101 ;
Laguna de Contreras;40;40108;7;2; 110 ;
Languilla;40;40109;7;3; 73 ;
Lastras de Cuéllar;40;40110;7;11; 344 ;
Lastras del Pozo;40;40111;7;1; 62 ;
Lastrilla, La;40;40112;7;31; 4.020 ;
Losa, La;40;40113;7;12; 519 ;
Maderuelo;40;40115;7;5; 137 ;
Marazuela;40;40118;7;3; 48 ;
Martín Miguel;40;40119;7;3; 211 ;
Martín Muñoz de la Dehesa;40;40120;7;3; 227 ;
Martín Muñoz de las Posadas;40;40121;7;6; 284 ;
Marugán;40;40122;7;15; 606 ;
Matabuena;40;40123;7;3; 135 ;
Mata de Cuéllar;40;40124;7;1; 253 ;
Matilla, La;40;40125;7;1; 78 ;
Melque de Cercos;40;40126;7;3; 67 ;
Membibre de la Hoz;40;40127;7;1; 35 ;
Migueláñez;40;40128;7;2; 131 ;
Montejo de Arévalo;40;40129;7;2; 171 ;
Montejo de la Vega de la Serrezuela;40;40130;7;4; 138 ;
Monterrubio;40;40131;7;2; 58 ;
Moral de Hornuez;40;40132;7;2; 49 ;
Mozoncillo;40;40134;7;7; 879 ;
Muñopedro;40;40135;7;5; 313 ;
Muñoveros;40;40136;7;4; 143 ;
Nava de la Asunción;40;40138;7;17; 2.747 ;
Navafría;40;40139;7;8; 285 ;
Navalilla;40;40140;7;2; 100 ;
Navalmanzano;40;40141;7;12; 1.047 ;
Navares de Ayuso;40;40142;7;2; 53 ;
Navares de Enmedio;40;40143;7;1; 92 ;
Navares de las Cuevas;40;40144;7;1; 21 ;
Navas de Oro;40;40145;7;14; 1.305 ;
Navas de San Antonio;40;40146;7;8; 343 ;
Nieva;40;40148;7;7; 263 ;
Olombrada;40;40149;7;9; 536 ;
Orejana;40;40150;7;1; 56 ;
Ortigosa de Pestaño;40;40151;7;1; 49 ;
Otero de Herreros;40;40152;7;8; 943 ;
Pajarejos;40;40154;7;1; 21 ;
Palazuelos de Eresma;40;40155;7;35; 5.538 ;
Pedraza;40;40156;7;8; 340 ;
Pelayos del Arroyo;40;40157;7;2; 42 ;
Perosillo;40;40158;7;1; 15 ;
Pinarejos;40;40159;7;3; 184 ;
